job_id,dataset_path,target_col,variant,seed,lookback,hidden_dim,num_layers,dropout,lr,weight_decay,n_samples,n_pids,overall_r2,fold_r2_mean,fold_r2_std,elapsed_sec
actA_w12_s1_h20_archnew_swc_only_activity_seed31337,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,swc_only_activity,31337,4,64,2,0.2,0.001,0.001,1583,93,0.36137681023643,0.2862700581550598,0.2438052349450181,24.3548743724823
actA_w3_s1_h20_archnew_swc_only_activity_seed69,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,swc_only_activity,69,4,64,2,0.2,0.001,0.001,2570,110,0.3356441644303315,0.2700043797492981,0.1468489768085859,46.4967725276947
actC_w6_s3_h20_archold_swc_only_activity_seed300,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,swc_only_activity,300,4,32,2,0.3,0.001,0.001,558,95,0.350571370147416,0.3586843848228455,0.2682122075888585,13.821836709976196
actC_w6_s2_h20_archnew_swc_only_activity_seed5555,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,swc_only_activity,5555,4,64,2,0.2,0.001,0.001,970,102,0.3709578176724811,0.3323841214179993,0.1848833839614222,18.346724271774292
actB_w6_s1_h26_archold_swc_only_activity_seed1024,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_26wk_weight_change,swc_only_activity,1024,4,32,2,0.3,0.001,0.001,1616,99,0.3668471303894732,0.264539098739624,0.2458267954356456,22.30578064918518
actA_w12_s1_h20_archold_swc_only_activity_seed8888,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,swc_only_activity,8888,4,32,2,0.3,0.001,0.001,1583,93,0.3481523967068082,0.271933913230896,0.2452934402135325,25.962174892425537
actB_w6_s1_h26_archold_swc_only_activity_seed5555,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_26wk_weight_change,swc_only_activity,5555,4,32,2,0.3,0.001,0.001,1616,99,0.3710558552039925,0.269585394859314,0.2455259337927716,26.922057628631592
actC_w6_s5_h20_archnew_swc_only_activity_seed200,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,swc_only_activity,200,4,64,2,0.2,0.001,0.001,232,83,0.3477802229079234,0.1693062543869018,0.4087187734743122,7.317271709442139
actL_w6_s1_h20_archnew_swc_only_activity_lkb12_seed300,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,300,12,64,2,0.2,0.001,0.001,1404,95,0.361069506885457,0.2601983428001403,0.2739446010813131,26.59533429145813
actL_w6_s1_h20_archnew_swc_only_activity_lkb6_seed456,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,456,6,64,2,0.2,0.001,0.001,2002,104,0.3769336720336227,0.3286092519760132,0.247313431719541,46.68835210800171
actB_w6_s1_h12_archnew_swc_only_activity_seed456,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,swc_only_activity,456,4,64,2,0.2,0.001,0.001,3037,114,0.2697776938943456,0.1541673183441162,0.1555242681389519,87.51357245445251
actA_w3_s1_h20_archold_swc_only_activity_seed400,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,swc_only_activity,400,4,32,2,0.3,0.001,0.001,2570,110,0.3295330248038837,0.2636311054229736,0.146715394018936,62.14219927787781
actC_w6_s3_h20_archnew_swc_only_activity_seed8888,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,swc_only_activity,8888,4,64,2,0.2,0.001,0.001,558,95,0.3567469410031521,0.3601301550865173,0.2721957505506593,20.13446998596191
actC_w6_s2_h20_archold_swc_only_activity_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,swc_only_activity,5678,4,32,2,0.3,0.001,0.001,970,102,0.3620503575447368,0.323353910446167,0.1705930463802185,28.880306482315063
actC_w6_s2_h20_archold_swc_only_activity_seed1234,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,swc_only_activity,1234,4,32,2,0.3,0.001,0.001,970,102,0.3640163826199175,0.3257047176361084,0.1722993286265952,26.631561994552612
actA_w2_s1_h20_archold_swc_only_activity_seed5555,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,swc_only_activity,5555,4,32,2,0.3,0.001,0.001,2691,110,0.3108934828520115,0.2399927258491516,0.1211150214669866,84.03817510604858
actC_w6_s3_h20_archnew_swc_only_activity_seed100,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,swc_only_activity,100,4,64,2,0.2,0.001,0.001,558,95,0.355979585455634,0.3609921932220459,0.2705207882173166,22.149713277816772
actB_w6_s1_h4_archold_swc_only_activity_seed789,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_4wk_weight_change,swc_only_activity,789,4,32,2,0.3,0.001,0.001,3893,118,0.1628751951359299,0.1607401847839355,0.1274081394313846,102.32651925086977
actA_w8_s1_h20_archold_swc_only_activity_seed7777,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window8_stride1.csv,next_20wk_weight_change,swc_only_activity,7777,4,32,2,0.3,0.001,0.001,1990,104,0.3460627615988024,0.2534595608711242,0.1513113174406514,49.68390083312988
actL_w6_s1_h20_archnew_swc_only_activity_lkb8_seed31337,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,31337,8,64,2,0.2,0.001,0.001,1796,101,0.3882065127654799,0.3768863201141357,0.1766785042608948,51.99931478500366
actA_w12_s1_h20_archnew_swc_only_activity_seed1024,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,swc_only_activity,1024,4,64,2,0.2,0.001,0.001,1583,93,0.3562777976661997,0.2804818868637085,0.2466134895894989,41.36022686958313
actA_w12_s1_h20_archnew_swc_only_activity_seed69,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,swc_only_activity,69,4,64,2,0.2,0.001,0.001,1583,93,0.3503253760868012,0.2730424761772155,0.2511434483324726,38.82925009727478
